,B365A,B365D,B365H,away_team_goal,date,home_team_goal,match_id
1999,3.75,3.3,2.2,4,2014-01-11 00:00:00,1,1474909
2000,1.6,4.0,6.5,2,2014-01-11 00:00:00,0,1474911
2001,7.0,4.0,1.57,0,2014-01-11 00:00:00,2,1474912
2002,1.7,4.0,5.25,2,2014-01-12 00:00:00,0,1474913
2003,4.75,3.7,1.83,0,2014-01-11 00:00:00,1,1474918
2004,1.67,4.0,5.75,5,2014-01-12 00:00:00,3,1474920
2005,10.0,5.0,1.36,0,2014-01-11 00:00:00,2,1474921
2006,15.0,7.0,1.22,0,2014-01-18 00:00:00,2,1474922
2007,5.5,3.8,1.73,1,2014-01-19 00:00:00,3,1474923
2008,3.5,3.2,2.35,0,2014-01-18 00:00:00,1,1474924
2009,15.0,7.0,1.22,2,2014-01-18 00:00:00,2,1474925
2010,23.0,11.0,1.13,2,2014-01-18 00:00:00,4,1474928
2011,3.25,3.3,2.4,0,2014-01-18 00:00:00,1,1474929
2012,2.45,3.3,3.2,2,2014-01-18 00:00:00,2,1474930
2013,2.38,3.4,3.25,3,2014-01-19 00:00:00,1,1474931
2014,2.25,3.4,3.5,1,2014-01-20 00:00:00,1,1474932
2015,2.5,3.4,3.0,3,2014-01-18 00:00:00,1,1474933
2016,3.0,3.3,2.6,3,2014-01-29 00:00:00,4,1474934
2017,3.2,3.2,2.5,0,2014-01-28 00:00:00,1,1474935
2018,4.5,3.9,1.83,0,2014-01-28 00:00:00,4,1474936
2019,15.0,6.5,1.25,0,2014-01-28 00:00:00,2,1474937
2020,2.8,3.4,2.7,0,2014-01-28 00:00:00,0,1474938
2021,1.95,3.5,4.33,2,2014-01-28 00:00:00,2,1474940
2022,3.9,3.4,2.1,0,2014-01-29 00:00:00,1,1474942
2023,5.25,3.75,1.75,0,2014-01-28 00:00:00,2,1474943
2024,19.0,8.0,1.18,0,2014-01-29 00:00:00,0,1474944
2025,2.05,3.75,3.75,5,2014-01-29 00:00:00,1,1474945
2026,16.0,7.0,1.22,0,2014-02-02 00:00:00,2,1474946
2027,3.4,3.4,2.3,1,2014-02-01 00:00:00,2,1474947
2028,7.0,4.33,1.53,1,2014-02-01 00:00:00,2,1474948
2029,2.2,3.4,3.6,3,2014-02-01 00:00:00,0,1474949
2030,2.05,3.5,4.0,1,2014-02-01 00:00:00,1,1474951
2031,4.5,3.8,1.85,1,2014-02-03 00:00:00,0,1474952
2032,4.33,3.5,1.95,3,2014-02-01 00:00:00,0,1474953
2033,1.57,4.0,7.0,1,2014-02-01 00:00:00,2,1474954
2034,1.62,4.33,5.75,1,2014-02-02 00:00:00,1,1474955
2035,2.6,3.4,2.9,0,2014-02-01 00:00:00,2,1474956
2036,3.0,3.3,2.6,1,2014-02-08 00:00:00,3,1474450
2037,3.8,3.5,2.1,2,2014-02-08 00:00:00,0,1474958
2038,15.0,6.25,1.25,0,2014-02-08 00:00:00,3,1474959
2039,3.4,3.6,2.2,1,2014-02-08 00:00:00,5,1474961
2040,19.0,7.0,1.2,2,2014-02-09 00:00:00,2,1474962
2041,1.36,5.5,9.0,0,2014-02-08 00:00:00,0,1474963
2042,7.5,4.0,1.55,2,2014-02-08 00:00:00,2,1474964
2043,3.8,3.4,2.15,2,2014-02-08 00:00:00,0,1474965
2044,4.75,3.6,1.85,0,2014-02-08 00:00:00,3,1474966
2045,3.75,3.5,2.1,0,2014-02-09 00:00:00,1,1474967
2046,3.6,3.5,2.15,0,2014-02-12 00:00:00,0,1474968
2047,3.0,3.4,2.5,0,2014-02-11 00:00:00,0,1474969
2048,2.6,3.25,3.0,1,2014-02-11 00:00:00,0,1474970
2049,2.9,3.25,2.7,1,2014-02-12 00:00:00,1,1474972
2050,1.5,4.5,7.5,1,2014-02-11 00:00:00,1,1474973
2051,4.0,3.5,2.05,0,2014-02-11 00:00:00,2,1474974
2052,10.0,4.75,1.4,3,2014-04-16 00:00:00,2,1474975
2053,1.4,5.25,8.0,3,2014-02-12 00:00:00,2,1474976
2054,17.0,9.0,1.17,2,2014-04-16 00:00:00,2,1474977
2055,2.3,3.5,3.3,4,2014-02-12 00:00:00,0,1474978
2056,11.0,5.5,1.33,1,2014-02-22 00:00:00,4,1474979
2057,2.88,3.2,2.75,4,2014-02-22 00:00:00,0,1474981
2058,7.0,4.0,1.57,0,2014-02-22 00:00:00,1,1474982
2059,1.6,4.0,6.5,2,2014-02-22 00:00:00,0,1474984
2060,12.0,5.75,1.3,3,2014-02-23 00:00:00,4,1474985
2061,19.0,8.0,1.18,0,2014-02-22 00:00:00,1,1474986
2062,3.9,3.4,2.1,0,2014-02-23 00:00:00,1,1474987
2063,2.1,3.5,3.8,0,2014-02-23 00:00:00,1,1474988
2064,4.75,3.9,1.8,1,2014-02-22 00:00:00,1,1474990
2065,2.4,3.4,3.2,1,2014-02-22 00:00:00,3,1474991
2066,3.9,3.4,2.1,1,2014-03-02 00:00:00,4,1474993
2067,7.5,4.2,1.53,0,2014-03-01 00:00:00,1,1474994
2068,1.45,4.75,8.0,3,2014-03-01 00:00:00,1,1474995
2069,3.3,3.2,2.45,4,2014-03-01 00:00:00,1,1474996
2070,2.15,3.6,3.5,3,2014-03-25 00:00:00,0,1474997
2071,2.05,3.75,3.75,3,2014-03-01 00:00:00,0,1474998
2072,1.73,3.8,5.5,0,2014-03-01 00:00:00,1,1474999
2073,4.2,3.2,2.1,0,2014-05-07 00:00:00,2,1475000
2074,5.0,3.5,1.85,1,2014-03-02 00:00:00,1,1475002
2075,12.0,5.25,1.33,0,2014-03-02 00:00:00,1,1475003
2076,6.5,4.2,1.57,2,2014-03-25 00:00:00,2,1475005
2077,3.2,3.5,2.35,1,2014-03-08 00:00:00,3,1475006
2078,7.0,4.0,1.57,0,2014-03-08 00:00:00,4,1475007
2079,2.15,3.3,3.9,1,2014-03-08 00:00:00,0,1475008
2080,19.0,9.0,1.17,1,2014-03-26 00:00:00,2,1475009
2081,21.0,9.5,1.14,0,2014-05-07 00:00:00,4,1475010
2082,2.25,3.4,3.5,3,2014-03-25 00:00:00,0,1475011
2083,3.6,3.3,2.25,1,2014-03-08 00:00:00,1,1475012
2084,1.83,3.6,5.0,3,2014-03-08 00:00:00,0,1475013
2085,3.3,3.3,2.4,1,2014-03-26 00:00:00,2,1475014
2086,3.6,3.7,2.1,0,2013-09-01 00:00:00,1,1474151
2087,2.38,3.4,3.25,0,2013-08-31 00:00:00,0,1474154
2088,10.0,5.5,1.29,1,2013-08-21 00:00:00,2,1474157
2089,3.0,3.3,2.6,1,2013-08-31 00:00:00,3,1474159
2090,2.88,3.4,2.63,0,2013-09-01 00:00:00,1,1474162
2091,19.0,8.5,1.17,0,2013-08-31 00:00:00,2,1474165
2092,3.75,3.4,2.15,0,2013-08-31 00:00:00,1,1474168
2093,2.55,3.3,3.0,0,2013-08-31 00:00:00,1,1474170
2094,2.8,3.4,2.7,2,2013-09-01 00:00:00,0,1474171
2095,4.33,3.4,2.0,1,2013-08-31 00:00:00,0,1474172
2096,4.33,3.6,1.95,2,2014-03-15 00:00:00,1,1474316
2097,1.53,4.33,7.0,0,2014-03-15 00:00:00,1,1475015
2098,11.0,5.0,1.36,1,2014-03-15 00:00:00,2,1475016
2099,2.6,3.4,2.9,0,2014-03-15 00:00:00,1,1475018
2100,1.57,4.33,6.5,2,2014-03-15 00:00:00,0,1475019
2101,2.9,3.6,2.5,3,2014-03-16 00:00:00,0,1475020
2102,6.5,4.0,1.62,2,2014-03-15 00:00:00,4,1475023
2103,3.6,3.3,2.25,1,2014-03-15 00:00:00,3,1475024
2104,3.9,3.3,2.15,0,2014-03-15 00:00:00,0,1475025
2105,2.45,3.4,3.1,1,2014-03-16 00:00:00,0,1475026
2106,3.75,3.3,2.2,4,2014-03-23 00:00:00,1,1475027
2107,1.36,5.25,9.5,6,2014-03-22 00:00:00,3,1475028
2108,4.75,3.6,1.85,0,2014-03-22 00:00:00,6,1475029
2109,6.0,3.9,1.67,2,2014-03-22 00:00:00,3,1475030
2110,3.6,3.3,2.25,0,2014-03-22 00:00:00,2,1475031
2111,17.0,9.0,1.17,0,2014-03-22 00:00:00,5,1475032
2112,4.75,3.6,1.85,0,2014-03-22 00:00:00,1,1475034
2113,3.75,3.3,2.2,0,2014-03-22 00:00:00,2,1475035
2114,3.5,3.4,2.25,2,2014-03-23 00:00:00,3,1475037
2115,1.91,3.6,4.5,2,2014-03-22 00:00:00,0,1475038
2116,2.15,3.5,3.6,1,2014-03-29 00:00:00,1,1475039
2117,1.4,4.75,10.0,0,2014-03-29 00:00:00,1,1475040
2118,1.8,3.75,5.0,3,2014-03-30 00:00:00,1,1475041
2119,7.5,4.75,1.48,0,2014-03-30 00:00:00,4,1475042
2120,8.0,4.75,1.45,1,2014-03-29 00:00:00,4,1475043
2121,5.25,3.8,1.75,0,2014-03-29 00:00:00,4,1475044
2122,3.9,3.3,2.15,0,2014-03-29 00:00:00,1,1475046
2123,3.5,3.3,2.3,2,2014-03-31 00:00:00,1,1475047
2124,5.25,3.9,1.73,0,2014-03-29 00:00:00,3,1475049
2125,4.75,3.75,1.83,3,2014-03-29 00:00:00,3,1475050
2126,4.0,3.5,2.05,2,2014-04-05 00:00:00,1,1475051
2127,3.25,3.25,2.45,3,2014-04-05 00:00:00,0,1475052
2128,13.0,6.0,1.29,0,2014-04-05 00:00:00,3,1475054
2129,3.0,3.4,2.5,0,2014-04-06 00:00:00,3,1475055
2130,2.8,3.3,2.75,0,2014-04-05 00:00:00,1,1475056
2131,10.0,5.75,1.33,1,2014-04-05 00:00:00,4,1475057
2132,1.95,3.7,4.2,4,2014-04-05 00:00:00,0,1475058
2133,3.25,3.3,2.4,1,2014-04-05 00:00:00,0,1475059
2134,6.5,4.2,1.57,1,2014-04-07 00:00:00,5,1475061
2135,1.4,5.0,9.0,2,2014-04-06 00:00:00,1,1475062
2136,9.0,5.0,1.4,1,2014-04-15 00:00:00,3,1475063
2137,3.9,3.3,2.15,0,2014-04-12 00:00:00,1,1475064
2138,3.6,3.5,2.15,0,2014-04-12 00:00:00,1,1475065
2139,2.9,3.7,2.45,2,2014-04-13 00:00:00,3,1475066
2140,9.0,5.5,1.36,1,2014-05-06 00:00:00,3,1475067
2141,8.0,4.75,1.45,1,2014-04-12 00:00:00,0,1475068
2142,3.9,3.4,2.1,0,2014-04-12 00:00:00,1,1475070
2143,1.83,3.7,4.75,1,2014-04-12 00:00:00,0,1475072
2144,1.83,3.6,5.0,1,2014-04-13 00:00:00,0,1475073
2145,2.38,3.6,3.1,3,2014-04-12 00:00:00,3,1475074
2146,2.1,3.4,3.4,0,2014-04-19 00:00:00,0,1475075
2147,3.0,3.2,2.38,1,2014-04-19 00:00:00,1,1475076
2148,13.0,7.0,1.18,2,2014-04-19 00:00:00,1,1475077
2149,2.8,3.4,2.4,0,2014-04-20 00:00:00,2,1475078
2150,1.8,3.6,4.5,3,2014-04-20 00:00:00,0,1475080
2151,11.0,7.0,1.2,1,2014-04-21 00:00:00,3,1475082
2152,2.6,3.3,2.63,2,2014-04-19 00:00:00,1,1475083
2153,1.33,5.0,8.5,3,2014-04-20 00:00:00,2,1475084
2154,6.5,4.2,1.5,1,2014-04-19 00:00:00,3,1475085
2155,3.4,3.2,2.2,1,2014-04-19 00:00:00,0,1475086
2156,12.0,6.0,1.29,0,2014-04-28 00:00:00,3,1475087
2157,1.44,5.0,7.5,2,2014-04-27 00:00:00,0,1475088
2158,3.4,3.4,2.3,2,2014-04-26 00:00:00,2,1475089
2159,5.25,4.2,1.67,2,2014-04-27 00:00:00,0,1475090
2160,9.5,5.25,1.36,0,2014-04-26 00:00:00,4,1475091
2161,2.6,3.5,2.8,0,2014-04-26 00:00:00,2,1475092
2162,2.38,3.4,3.2,1,2014-04-26 00:00:00,0,1475093
2163,4.33,3.75,1.91,0,2014-04-27 00:00:00,4,1475095
2164,6.0,3.75,1.7,1,2014-04-26 00:00:00,4,1475096
2165,4.33,3.75,1.91,0,2014-04-26 00:00:00,1,1475097
2166,13.0,6.0,1.29,0,2014-05-04 00:00:00,1,1475098
2167,3.1,3.3,2.5,1,2014-05-03 00:00:00,3,1475099
2168,17.0,7.5,1.2,0,2014-05-04 00:00:00,0,1475100
2169,1.4,5.0,9.0,3,2014-05-05 00:00:00,3,1475101
2170,1.75,4.0,5.0,3,2014-05-03 00:00:00,2,1475102
2171,8.5,5.75,1.36,1,2014-05-03 00:00:00,0,1475103
2172,3.8,3.6,2.05,0,2014-05-03 00:00:00,3,1475105
2173,3.25,3.6,2.3,1,2014-05-03 00:00:00,4,1475106
2174,3.0,3.4,2.5,1,2014-05-03 00:00:00,0,1475107
2175,1.91,3.75,4.33,0,2014-05-03 00:00:00,2,1475108
2176,1.44,4.75,8.0,2,2014-05-11 00:00:00,1,1475109
2177,2.8,3.5,2.63,2,2014-05-11 00:00:00,2,1475111
2178,2.0,3.6,4.0,2,2014-05-11 00:00:00,0,1475112
2179,13.0,7.5,1.22,1,2014-05-11 00:00:00,2,1475113
2180,17.0,9.0,1.17,0,2014-05-11 00:00:00,2,1475114
2181,1.85,3.8,4.5,2,2014-05-11 00:00:00,0,1475115
2182,2.8,3.5,2.63,1,2014-05-11 00:00:00,1,1475116
2183,3.4,3.4,2.3,3,2014-05-11 00:00:00,1,1475118
2184,7.5,4.5,1.5,0,2014-05-11 00:00:00,3,1475119
2185,3.75,3.6,2.1,2,2014-05-11 00:00:00,1,1475120
2186,3.8,3.4,2.15,2,2013-09-14 00:00:00,1,1474174
2187,2.35,3.3,3.4,0,2013-09-14 00:00:00,1,1474175
2188,3.6,3.5,2.15,1,2013-09-14 00:00:00,1,1474176
2189,3.25,3.25,2.45,1,2013-09-14 00:00:00,1,1474177
2190,16.0,7.0,1.22,0,2013-09-14 00:00:00,2,1474178
2191,4.75,3.6,1.85,0,2013-09-15 00:00:00,0,1474180
2192,1.65,4.0,6.0,0,2013-09-14 00:00:00,0,1474182
2193,1.67,3.9,6.0,3,2013-09-14 00:00:00,1,1474183
2194,2.2,3.5,3.5,2,2013-09-16 00:00:00,2,1474184
2195,8.0,4.75,1.45,0,2013-09-14 00:00:00,2,1474185
2196,10.0,5.25,1.36,1,2013-09-22 00:00:00,3,1474187
2197,1.91,3.6,4.5,1,2013-09-22 00:00:00,0,1474191
2198,12.0,5.75,1.3,0,2013-09-21 00:00:00,2,1474193
2199,2.25,3.4,3.5,2,2013-09-22 00:00:00,0,1474195
2200,6.5,4.0,1.6,1,2013-09-21 00:00:00,0,1474197
2201,3.6,3.4,2.2,1,2013-09-22 00:00:00,4,1474200
2202,5.0,3.5,1.85,3,2013-09-21 00:00:00,2,1474202
2203,3.2,3.4,2.4,1,2013-09-21 00:00:00,0,1474206
2204,4.2,3.4,2.05,0,2013-09-21 00:00:00,3,1474207
2205,2.4,3.3,3.3,3,2013-09-21 00:00:00,2,1474208
2206,1.57,4.2,6.5,2,2013-09-28 00:00:00,3,1474209
2207,6.0,4.0,1.65,2,2013-09-30 00:00:00,3,1474210
2208,3.9,3.4,2.1,2,2013-09-28 00:00:00,1,1474211
2209,3.3,3.3,2.38,0,2013-09-28 00:00:00,1,1474212
2210,12.0,5.75,1.3,2,2013-09-28 00:00:00,1,1474213
2211,8.5,4.5,1.45,0,2013-09-28 00:00:00,2,1474214
2212,4.5,3.4,1.95,1,2013-09-29 00:00:00,0,1474216
2213,1.7,3.9,5.5,3,2013-09-29 00:00:00,1,1474219
2214,2.38,3.4,3.2,2,2013-09-28 00:00:00,1,1474221
2215,2.88,3.3,2.7,1,2013-09-28 00:00:00,1,1474223
2216,3.1,3.4,2.45,2,2013-10-05 00:00:00,1,1474224
2217,3.3,3.3,2.4,0,2013-10-05 00:00:00,1,1474227
2218,3.2,3.3,2.45,0,2013-10-05 00:00:00,0,1474231
2219,17.0,7.5,1.2,1,2013-10-05 00:00:00,3,1474233
2220,5.5,4.2,1.67,1,2013-10-05 00:00:00,3,1474234
2221,1.62,4.0,6.5,3,2013-10-06 00:00:00,1,1474236
2222,3.8,3.5,2.1,0,2013-10-06 00:00:00,2,1474238
2223,1.65,4.0,6.0,2,2013-10-05 00:00:00,1,1474241
2224,8.5,4.75,1.44,3,2013-10-06 00:00:00,0,1474244
2225,1.75,4.0,4.9,1,2013-10-06 00:00:00,1,1474245
2226,12.0,6.0,1.29,1,2013-10-19 00:00:00,4,1474248
2227,2.05,3.5,4.0,2,2013-10-20 00:00:00,0,1474250
2228,15.0,6.5,1.25,1,2013-10-19 00:00:00,4,1474254
2229,2.8,3.3,2.75,4,2013-10-21 00:00:00,1,1474256
2230,9.0,4.5,1.45,1,2013-10-19 00:00:00,2,1474260
2231,6.5,4.33,1.57,1,2013-10-19 00:00:00,1,1474262
2232,1.83,3.9,4.5,2,2013-10-19 00:00:00,2,1474265
2233,3.5,3.3,2.3,0,2013-10-19 00:00:00,0,1474268
2234,6.5,4.0,1.62,0,2013-10-19 00:00:00,4,1474270
2235,1.73,3.8,5.5,3,2013-10-19 00:00:00,1,1474274
2236,2.3,3.4,3.4,2,2013-10-26 00:00:00,0,1474288
2237,3.2,3.4,2.38,1,2013-10-27 00:00:00,2,1474291
2238,1.36,5.0,11.0,2,2013-10-26 00:00:00,0,1474294
2239,8.0,4.75,1.44,1,2013-10-26 00:00:00,4,1474296
2240,11.0,5.5,1.33,2,2013-10-26 00:00:00,3,1474298
2241,3.6,3.4,2.2,0,2013-10-26 00:00:00,0,1474306
2242,6.5,4.0,1.62,0,2013-10-26 00:00:00,2,1474307
2243,2.63,3.3,2.9,1,2013-10-27 00:00:00,2,1474311
2244,8.0,4.75,1.44,0,2013-10-27 00:00:00,1,1474319
2245,5.25,3.8,1.75,0,2013-10-27 00:00:00,0,1474904
2246,,,,1,2014-08-16 00:00:00,2,1723982
2247,1.4,5.0,9.0,3,2014-08-18 00:00:00,1,1723983
2248,2.4,3.4,3.2,2,2014-08-16 00:00:00,2,1723984
2249,10.0,5.75,1.33,1,2014-08-17 00:00:00,2,1723985
2250,11.0,5.0,1.36,2,2014-08-16 00:00:00,1,1723986
2251,1.67,4.33,5.25,2,2014-08-17 00:00:00,0,1723987
2252,3.1,3.3,2.5,1,2014-08-16 00:00:00,0,1723988
2253,4.5,3.5,1.95,1,2014-08-16 00:00:00,0,1723989
2254,3.5,3.4,2.25,2,2014-08-16 00:00:00,2,1723990
2255,2.05,3.6,3.8,1,2014-08-16 00:00:00,0,1723991
2256,14.0,6.5,1.25,0,2014-11-01 00:00:00,3,1724072
2257,2.1,3.6,3.75,2,2014-11-02 00:00:00,1,1724073
2258,21.0,8.5,1.17,1,2014-11-01 00:00:00,2,1724074
2259,3.8,3.5,2.1,3,2014-11-03 00:00:00,1,1724075
2260,5.25,3.8,1.75,0,2014-11-01 00:00:00,0,1724076
2261,2.05,3.6,3.8,1,2014-11-01 00:00:00,0,1724077
2262,3.3,3.5,2.3,1,2014-11-01 00:00:00,0,1724078
2263,4.33,3.75,1.91,0,2014-11-02 00:00:00,1,1724079
2264,2.0,3.75,3.8,0,2014-11-01 00:00:00,1,1724080
2265,3.25,3.4,2.38,2,2014-11-01 00:00:00,2,1724081
2266,3.0,3.4,2.5,0,2014-11-08 00:00:00,1,1724082
2267,2.3,3.4,3.4,2,2014-11-08 00:00:00,1,1724083
2268,11.0,6.0,1.3,0,2014-11-08 00:00:00,1,1724084
2269,1.5,4.75,7.0,2,2014-11-08 00:00:00,2,1724085
2270,8.0,4.75,1.44,0,2014-11-08 00:00:00,2,1724086
2271,2.05,3.5,4.0,1,2014-11-09 00:00:00,1,1724087
2272,2.1,3.5,3.75,1,2014-11-09 00:00:00,2,1724088
2273,5.5,4.0,1.7,2,2014-11-09 00:00:00,1,1724089
2274,3.3,3.5,2.3,2,2014-11-09 00:00:00,0,1724090
2275,5.5,3.75,1.75,0,2014-11-08 00:00:00,0,1724091
2276,3.5,3.6,2.15,2,2014-11-22 00:00:00,1,1724092
2277,1.75,3.75,5.25,1,2014-11-24 00:00:00,1,1724093
2278,15.0,6.5,1.25,0,2014-11-22 00:00:00,2,1724094
2279,1.91,3.7,4.33,1,2014-11-23 00:00:00,3,1724095
2280,4.5,3.8,1.85,1,2014-11-22 00:00:00,2,1724096
2281,2.2,3.4,3.6,2,2014-11-23 00:00:00,1,1724097
2282,3.8,3.5,2.1,0,2014-11-22 00:00:00,0,1724098
2283,8.5,5.25,1.4,1,2014-11-22 00:00:00,2,1724099
2284,4.75,3.75,1.83,0,2014-11-22 00:00:00,1,1724100
2285,5.75,3.8,1.7,2,2014-11-22 00:00:00,1,1724101
2286,3.75,3.4,2.15,1,2014-11-29 00:00:00,1,1724102
2287,5.0,4.0,1.73,0,2014-11-29 00:00:00,1,1724103
2288,10.0,5.75,1.33,0,2014-11-29 00:00:00,3,1724104
2289,3.25,3.4,2.38,2,2014-11-29 00:00:00,3,1724105
2290,2.3,3.6,3.2,3,2014-11-30 00:00:00,0,1724106
2291,1.4,5.0,9.0,0,2014-11-29 00:00:00,0,1724107
2292,5.0,3.75,1.8,1,2014-11-29 00:00:00,1,1724108
2293,3.25,3.6,2.25,1,2014-11-30 00:00:00,2,1724109
2294,1.85,3.8,4.5,1,2014-11-29 00:00:00,0,1724110
2295,3.6,3.5,2.15,0,2014-11-29 00:00:00,1,1724111
2296,5.0,3.75,1.8,0,2014-12-03 00:00:00,1,1724112
2297,2.75,3.3,2.8,1,2014-12-02 00:00:00,1,1724113
2298,2.05,3.6,3.8,3,2014-12-02 00:00:00,1,1724114
2299,8.5,4.5,1.45,1,2014-12-02 00:00:00,2,1724115
2300,5.5,3.8,1.73,0,2014-12-02 00:00:00,2,1724116
2301,4.0,3.4,2.1,1,2014-12-02 00:00:00,0,1724117
2302,3.0,3.4,2.5,2,2014-12-02 00:00:00,1,1724118
2303,9.0,5.0,1.4,0,2014-12-03 00:00:00,3,1724119
2304,7.0,4.33,1.53,1,2014-12-03 00:00:00,1,1724120
2305,1.5,4.5,7.5,4,2014-12-03 00:00:00,1,1724121
2306,3.2,3.4,2.4,1,2014-12-07 00:00:00,2,1724122
2307,3.2,3.3,2.45,0,2014-12-06 00:00:00,0,1724123
2308,7.5,4.5,1.5,0,2014-12-06 00:00:00,0,1724124
2309,7.0,4.75,1.5,0,2014-12-06 00:00:00,1,1724125
2310,1.53,4.33,7.0,1,2014-12-06 00:00:00,2,1724126
2311,4.0,3.5,2.05,0,2014-12-06 00:00:00,2,1724127
2312,2.7,3.4,2.8,2,2014-12-08 00:00:00,1,1724128
2313,2.0,3.6,4.0,2,2014-12-06 00:00:00,3,1724129
2314,6.0,4.2,1.6,0,2014-12-06 00:00:00,0,1724130
2315,3.25,3.4,2.35,1,2014-12-07 00:00:00,3,1724131
2316,8.0,4.75,1.44,1,2014-12-13 00:00:00,4,1724132
2317,1.73,3.75,5.5,0,2014-12-13 00:00:00,1,1724133
2318,18.0,8.0,1.18,0,2014-12-13 00:00:00,2,1724134
2319,3.0,3.25,2.6,1,2014-12-13 00:00:00,1,1724135
2320,8.5,4.5,1.45,1,2014-12-15 00:00:00,3,1724136
2321,1.5,4.75,7.0,1,2014-12-13 00:00:00,0,1724137
2322,4.75,3.8,1.8,0,2014-12-14 00:00:00,3,1724138
2323,2.55,3.4,2.95,1,2014-12-13 00:00:00,1,1724139
2324,3.0,3.4,2.5,2,2014-12-14 00:00:00,1,1724140
2325,3.8,3.4,2.15,0,2014-12-13 00:00:00,1,1724141
2326,1.62,4.0,6.25,1,2014-12-20 00:00:00,1,1724142
2327,2.5,3.3,3.1,1,2014-12-20 00:00:00,0,1724143
2328,2.6,3.5,2.8,2,2014-12-21 00:00:00,2,1724144
2329,12.0,6.0,1.29,0,2014-12-20 00:00:00,3,1724145
2330,4.0,3.5,2.05,1,2014-12-21 00:00:00,0,1724146
2331,3.2,3.3,2.45,2,2014-12-20 00:00:00,3,1724147
2332,3.0,3.5,2.45,0,2014-12-20 00:00:00,3,1724148
2333,1.62,4.0,6.25,2,2014-12-22 00:00:00,0,1724149
2334,7.5,4.5,1.5,1,2014-12-20 00:00:00,2,1724150
2335,5.0,3.9,1.75,0,2014-12-20 00:00:00,2,1724151
2336,13.0,6.0,1.29,1,2014-12-26 00:00:00,2,1724152
2337,1.8,3.8,4.75,1,2014-12-26 00:00:00,0,1724153
2338,10.0,5.75,1.33,0,2014-12-26 00:00:00,2,1724154
2339,2.15,3.4,3.75,3,2014-12-26 00:00:00,1,1724155
2340,5.0,3.6,1.83,1,2014-12-26 00:00:00,0,1724156
2341,2.05,3.6,3.8,2,2014-12-26 00:00:00,1,1724157
2342,9.0,5.0,1.4,1,2014-12-26 00:00:00,3,1724158
2343,4.2,3.4,2.05,3,2014-12-26 00:00:00,1,1724159
2344,5.25,3.75,1.75,0,2014-12-26 00:00:00,1,1724160
2345,1.53,4.5,6.5,3,2014-12-26 00:00:00,1,1724161
2346,3.4,3.3,2.35,0,2014-12-28 00:00:00,0,1724162
2347,3.5,3.4,2.25,1,2014-12-28 00:00:00,0,1724163
2348,5.5,4.0,1.7,1,2014-12-29 00:00:00,4,1724164
2349,19.0,8.0,1.18,2,2014-12-28 00:00:00,2,1724165
2350,2.6,3.4,2.9,2,2014-12-28 00:00:00,3,1724166
2351,3.25,3.4,2.38,0,2014-12-28 00:00:00,0,1724167
2352,1.83,3.75,4.75,1,2014-12-28 00:00:00,1,1724168
2353,4.5,3.6,1.91,0,2014-12-28 00:00:00,2,1724169
2354,2.3,3.6,3.25,0,2014-12-28 00:00:00,0,1724170
2355,2.2,3.5,3.5,2,2014-12-28 00:00:00,1,1724171
2356,3.0,3.4,2.5,0,2014-08-23 00:00:00,0,1723992
2357,17.0,7.5,1.2,0,2014-08-23 00:00:00,2,1723993
2358,3.1,3.3,2.5,3,2014-08-23 00:00:00,1,1723994
2359,2.7,3.4,2.8,2,2014-08-23 00:00:00,2,1723995
2360,3.2,3.25,2.5,1,2014-08-24 00:00:00,1,1723996
2361,4.33,4.0,1.85,1,2014-08-25 00:00:00,3,1723997
2362,4.75,3.7,1.85,0,2014-08-23 00:00:00,0,1723998
2363,1.75,4.0,5.0,1,2014-08-24 00:00:00,1,1723999
2364,6.0,4.0,1.65,0,2014-08-23 00:00:00,1,1724000
2365,8.0,4.75,1.45,0,2014-08-24 00:00:00,4,1724001
2366,3.3,3.3,2.4,0,2015-01-01 00:00:00,0,1724172
2367,2.3,3.4,3.4,0,2015-01-01 00:00:00,2,1724173
2368,9.0,5.0,1.4,2,2015-01-01 00:00:00,2,1724174
2369,15.0,7.0,1.22,2,2015-01-01 00:00:00,3,1724175
2370,4.75,3.75,1.83,3,2015-01-01 00:00:00,3,1724176
2371,2.5,3.4,3.0,1,2015-01-01 00:00:00,1,1724177
2372,2.6,3.4,2.9,0,2015-01-01 00:00:00,2,1724178
2373,2.0,3.5,4.2,1,2015-01-01 00:00:00,1,1724179
2374,1.8,3.75,5.0,3,2015-01-01 00:00:00,5,1724180
2375,4.5,3.75,1.85,1,2015-01-01 00:00:00,1,1724181
2376,8.0,4.75,1.44,0,2015-01-11 00:00:00,3,1724182
2377,3.6,3.4,2.2,1,2015-01-10 00:00:00,2,1724183
2378,17.0,7.5,1.2,0,2015-01-10 00:00:00,2,1724184
2379,2.2,3.5,3.5,1,2015-01-10 00:00:00,2,1724185
2380,1.85,3.75,4.5,1,2015-01-10 00:00:00,1,1724186
2381,3.6,3.4,2.2,0,2015-01-10 00:00:00,1,1724187
2382,4.75,3.75,1.83,1,2015-01-11 00:00:00,0,1724188
2383,1.91,3.6,4.5,1,2015-01-10 00:00:00,0,1724189
2384,3.4,3.5,2.25,1,2015-01-10 00:00:00,1,1724190
2385,4.2,3.4,2.05,0,2015-01-10 00:00:00,1,1724191
2386,1.91,3.6,4.5,2,2015-01-17 00:00:00,0,1724192
